year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_themes,matched_tracks,n_tracks,event_coef_mean,event_coef_median,event_coef_min,event_coef_max,matched_themes_str,matched_tracks_str
2020,6,Presidential Era,Declares presidential run,public,mania_like,5,Forbes,"proclamation, faith","['proclamation', 'faith']","['proclamation', 'faith']","[{'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(186.0), 'coef': 46.0}]",17,68.6470588235294,77.0,46.0,84.0,"proclamation, faith",135.0 (84.000); 22.0 (84.000); 7.0 (81.000); 6.0 (81.000); 19.0 (81.000); 18.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 149.0 (59.000); 152.0 (59.000); 157.0 (59.000); 162.0 (59.000); 137.0 (54.000); 143.0 (54.000); 146.0 (54.000); 186.0 (46.000)
2020,7,Presidential Era,South Carolina meltdown,public,chaotic,5,Guardian,"war, cowardice, politics","['war', 'cowardice', 'politics']","['war', 'cowardice', 'politics']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(93.0), 'coef': 83.0}]",3,86.0,84.0,83.0,91.0,"war, cowardice, politics",79.0 (91.000); 40.0 (84.000); 93.0 (83.000)
2020,7,Presidential Era,Forbes political interview meltdown,public,mania_like,5,Forbes,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']","['conflict', 'reputation', 'pressure']","[{'track': np.float64(30.0), 'coef': 84.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(41.0), 'coef': 84.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",13,63.23076923076923,59.0,43.0,84.0,"conflict, reputation, pressure",30.0 (84.000); 33.0 (84.000); 41.0 (84.000); 56.0 (74.000); 91.0 (74.000); 148.0 (59.000); 154.0 (59.000); 156.0 (59.000); 170.0 (59.000); 138.0 (54.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2020,8,Presidential Era,Series of emotional tweets,public,mania_like,5,Variety,"heartbreak, obsession, emotion manipulation","['heartbreak', 'obsession', 'emotion manipulation']","['heartbreak', 'obsession']","[{'track': np.float64(77.0), 'coef': 91.0}, {'track': np.float64(99.0), 'coef': 83.0}, {'track': np.float64(57.0), 'coef': 74.0}, {'track': np.float64(63.0), 'coef': 74.0}, {'track': np.float64(176.0), 'coef': 46.0}, {'track': np.float64(184.0), 'coef': 46.0}, {'track': np.float64(185.0), 'coef': 46.0}, {'track': np.float64(194.0), 'coef': 43.0}, {'track': np.float64(210.0), 'coef': 40.0}, {'track': np.float64(217.0), 'coef': 40.0}]",10,58.3,46.0,40.0,91.0,"heartbreak, obsession",77.0 (91.000); 99.0 (83.000); 57.0 (74.000); 63.0 (74.000); 176.0 (46.000); 184.0 (46.000); 185.0 (46.000); 194.0 (43.000); 210.0 (40.000); 217.0 (40.000)
2020,9,Presidential Era,Leaking contracts online,public,chaotic,5,NYTimes,"reconciliation, vulnerability","['reconciliation', 'vulnerability']","['reconciliation', 'vulnerability']","[{'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}, {'track': np.float64(221.0), 'coef': 40.0}]",7,63.0,65.0,40.0,77.0,"reconciliation, vulnerability",105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 128.0 (65.000); 166.0 (59.000); 178.0 (46.000); 221.0 (40.000)
2020,10,Presidential Era,Campaign collapses,public,depressive_low,3,Guardian,"emotional collapse, burnout","['emotional collapse', 'burnout']","['emotional collapse', 'burnout']","[{'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(218.0), 'coef': 40.0}]",2,40.0,40.0,40.0,40.0,"emotional collapse, burnout",209.0 (40.000); 218.0 (40.000)
2020,11,Presidential Era,Minimal presence,personal,neutral,1,--,"mourning, remembrance","['mourning', 'remembrance']","['mourning', 'remembrance']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"mourning, remembrance",65.0 (74.000); 147.0 (59.000)
2020,12,Presidential Era,Work on Donda resumes,music,creative_peak,3,Pitchfork,"proof of importance, hard work, self-confidence, moving forward","['proof of importance', 'hard work', 'self-confidence', 'moving forward']","['proof of importance', 'hard work', 'self-confidence', 'moving forward']","[{'track': np.float64(23.0), 'coef': 84.0}, {'track': np.float64(43.0), 'coef': 76.0}]",2,80.0,80.0,76.0,84.0,"proof of importance, hard work, self-confidence, moving forward",23.0 (84.000); 43.0 (76.000)
2021,1,Donda Era,Isolated in Wyoming,music,neutral,2,Guardian,"exploration, escape, adventure","['exploration', 'escape', 'adventure']","['exploration', 'escape', 'adventure']","[{'track': np.float64(39.0), 'coef': 84.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(159.0), 'coef': 59.0}, {'track': np.float64(208.0), 'coef': 40.0}]",4,64.25,66.5,40.0,84.0,"exploration, escape, adventure",39.0 (84.000); 81.0 (74.000); 159.0 (59.000); 208.0 (40.000)
2021,2,Donda Era,Work intensifies at stadium,music,creative_peak,4,NYTimes,"grind, persistence, momentum","['grind', 'persistence', 'momentum']","['grind', 'persistence', 'momentum']","[{'track': np.float64(133.0), 'coef': 84.0}, {'track': np.float64(219.0), 'coef': 40.0}]",2,62.0,62.0,40.0,84.0,"grind, persistence, momentum",133.0 (84.000); 219.0 (40.000)
2021,3,Donda Era,Marital breakdown,family,grief,4,Variety,"separation, anger, closure","['separation', 'anger', 'closure']","['separation', 'anger', 'closure']","[{'track': np.float64(64.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(174.0), 'coef': 46.0}, {'track': np.float64(198.0), 'coef': 43.0}]",4,55.5,52.5,43.0,74.0,"separation, anger, closure",64.0 (74.000); 148.0 (59.000); 174.0 (46.000); 198.0 (43.000)
2021,4,Donda Era,Minimal communication,personal,neutral,1,--,"reconciliation, vulnerability","['reconciliation', 'vulnerability']","['reconciliation', 'vulnerability']","[{'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}, {'track': np.float64(221.0), 'coef': 40.0}]",7,63.0,65.0,40.0,77.0,"reconciliation, vulnerability",105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 128.0 (65.000); 166.0 (59.000); 178.0 (46.000); 221.0 (40.000)
2021,5,Donda Era,First Donda listening,music,creative_peak,4,Billboard,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2021,6,Donda Era,Album delays,music,chaotic,3,Pitckfork,"anticipation, buildup","['anticipation', 'buildup']","['anticipation', 'buildup']","[{'track': np.float64(70.0), 'coef': 91.0}]",1,91.0,91.0,91.0,91.0,"anticipation, buildup",70.0 (91.000)
2021,7,Donda Era,Living in stadium art project,public,chaotic,4,Guardian,"environment, survival, identity","['environment', 'survival', 'identity']","['environment', 'survival', 'identity']","[{'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(88.0), 'coef': 74.0}, {'track': np.float64(150.0), 'coef': 59.0}, {'track': np.float64(140.0), 'coef': 54.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(203.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",15,59.93333333333333,54.0,40.0,91.0,"environment, survival, identity",78.0 (91.000); 79.0 (91.000); 135.0 (84.000); 66.0 (74.000); 87.0 (74.000); 88.0 (74.000); 150.0 (59.000); 140.0 (54.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 203.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2021,8,Donda Era,Release of Donda,music,creative_peak,5,Pitckfork,"triumph, celebration","['triumph', 'celebration']","['triumph', 'celebration']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(20.0), 'coef': 81.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(46.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}, {'track': np.float64(180.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}]",7,69.42857142857143,76.0,46.0,84.0,"triumph, celebration",37.0 (84.000); 20.0 (81.000); 111.0 (77.000); 46.0 (76.000); 52.0 (76.000); 180.0 (46.000); 187.0 (46.000)
2021,8,Donda Era,Conflict with Universal over Donda release,public,chaotic,4,Instagram,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']","['conflict', 'reputation', 'pressure']","[{'track': np.float64(30.0), 'coef': 84.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(41.0), 'coef': 84.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",13,63.23076923076923,59.0,43.0,84.0,"conflict, reputation, pressure",30.0 (84.000); 33.0 (84.000); 41.0 (84.000); 56.0 (74.000); 91.0 (74.000); 148.0 (59.000); 154.0 (59.000); 156.0 (59.000); 170.0 (59.000); 138.0 (54.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2021,9,Donda Era,Sunday Service returns,spiritual,3,RollingStone,,"reconnection, healing","['reconnection', 'healing']","['reconnection', 'healing']","[{'track': np.float64(133.0), 'coef': 84.0}, {'track': np.float64(127.0), 'coef': 65.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(188.0), 'coef': 46.0}]",4,62.25,59.5,46.0,84.0,"reconnection, healing",133.0 (84.000); 127.0 (65.000); 143.0 (54.000); 188.0 (46.000)
2021,10,Donda Era,Donda Deluxe announced,music,neutral,2,Billboard,"triumph, celebration","['triumph', 'celebration']","['triumph', 'celebration']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(20.0), 'coef': 81.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(46.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}, {'track': np.float64(180.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}]",7,69.42857142857143,76.0,46.0,84.0,"triumph, celebration",37.0 (84.000); 20.0 (81.000); 111.0 (77.000); 46.0 (76.000); 52.0 (76.000); 180.0 (46.000); 187.0 (46.000)
2021,11,Donda Era,Charity appearances,personal,neutral,1,Guardian,"fame, temptation, escapism","['fame', 'temptation', 'escapism']","['fame', 'temptation', 'escapism']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(76.0), 'coef': 91.0}, {'track': np.float64(74.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(49.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(82.0), 'coef': 74.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(206.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",22,71.63636363636364,76.0,40.0,91.0,"fame, temptation, escapism",69.0 (91.000); 76.0 (91.000); 74.0 (91.000); 71.0 (91.000); 67.0 (91.000); 33.0 (84.000); 92.0 (83.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 49.0 (76.000); 66.0 (74.000); 82.0 (74.000); 124.0 (65.000); 151.0 (59.000); 139.0 (54.000); 181.0 (46.000); 200.0 (43.000); 206.0 (40.000); 213.0 (40.000)
2021,12,Donda Era,Drake benefit concert,music,creative_peak,3,Variety,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2022,1,Scandal Era,Instagram conflicts,public,chaotic,4,Guardian,"chaos, identity, fame","['chaos', 'identity', 'fame']","['chaos', 'identity', 'fame']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",24,67.16666666666667,76.0,40.0,91.0,"chaos, identity, fame",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 78.0 (91.000); 79.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 106.0 (77.000); 109.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000); 221.0 (40.000)
2022,2,Scandal Era,Divorce finalized,family,grief,4,NYTimes,"separation, anger, closure","['separation', 'anger', 'closure']","['separation', 'anger', 'closure']","[{'track': np.float64(64.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(174.0), 'coef': 46.0}, {'track': np.float64(198.0), 'coef': 43.0}]",4,55.5,52.5,43.0,74.0,"separation, anger, closure",64.0 (74.000); 148.0 (59.000); 174.0 (46.000); 198.0 (43.000)
2022,3,Scandal Era,More online fights,public,chaotic,4,Variety,"retaliation, boundaries","['retaliation', 'boundaries']","['retaliation', 'boundaries']","[{'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(171.0), 'coef': 59.0}, {'track': np.float64(189.0), 'coef': 46.0}]",4,55.75,59.0,46.0,59.0,"retaliation, boundaries",154.0 (59.000); 156.0 (59.000); 171.0 (59.000); 189.0 (46.000)
2022,4,Scandal Era,Brand tensions,fashion,public_controversy,4,Forbes,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']","['conflict', 'reputation', 'pressure']","[{'track': np.float64(30.0), 'coef': 84.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(41.0), 'coef': 84.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",13,63.23076923076923,59.0,43.0,84.0,"conflict, reputation, pressure",30.0 (84.000); 33.0 (84.000); 41.0 (84.000); 56.0 (74.000); 91.0 (74.000); 148.0 (59.000); 154.0 (59.000); 156.0 (59.000); 170.0 (59.000); 138.0 (54.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2022,5,Scandal Era,Several controversies,fashion,public_controversy,3,NYTimes,"judgment, misunderstanding, struggle","['judgment', 'misunderstanding', 'struggle']","['judgment', 'misunderstanding', 'struggle']","[{'track': np.float64(68.0), 'coef': 91.0}, {'track': np.float64(130.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(90.0), 'coef': 74.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(160.0), 'coef': 59.0}, {'track': np.float64(144.0), 'coef': 54.0}, {'track': np.float64(175.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(203.0), 'coef': 43.0}]",15,64.93333333333334,59.0,43.0,91.0,"judgment, misunderstanding, struggle",68.0 (91.000); 130.0 (84.000); 135.0 (84.000); 7.0 (81.000); 121.0 (77.000); 87.0 (74.000); 90.0 (74.000); 149.0 (59.000); 151.0 (59.000); 160.0 (59.000); 144.0 (54.000); 175.0 (46.000); 187.0 (46.000); 191.0 (43.000); 203.0 (43.000)
2022,6,Scandal Era,Quiet period,personal,neutral,1,--,"mourning, remembrance","['mourning', 'remembrance']","['mourning', 'remembrance']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"mourning, remembrance",65.0 (74.000); 147.0 (59.000)
2022,7,Scandal Era,Album rumors,music,neutral,2,Pitckfork,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2022,8,Scandal Era,Tension with Gap,fashion,chaotic,4,NYTimes,"conflict, perseverance","['conflict', 'perseverance']","['conflict', 'perseverance']","[{'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(44.0), 'coef': 76.0}, {'track': np.float64(58.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",15,61.93333333333333,59.0,43.0,84.0,"conflict, perseverance",33.0 (84.000); 18.0 (81.000); 44.0 (76.000); 58.0 (74.000); 91.0 (74.000); 148.0 (59.000); 152.0 (59.000); 154.0 (59.000); 156.0 (59.000); 157.0 (59.000); 170.0 (59.000); 138.0 (54.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2022,9,Scandal Era,White Lives Matter show,public,chaotic,5,Guardian,"politics, oppression, identity","['politics', 'oppression', 'identity']","['politics', 'oppression', 'identity']","[{'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(93.0), 'coef': 83.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",9,61.22222222222222,46.0,40.0,91.0,"politics, oppression, identity",78.0 (91.000); 79.0 (91.000); 93.0 (83.000); 66.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2022,10,Scandal Era,Anti-semitic statements,public,chaotic,5,NYTimes,"politics, oppression, identity","['politics', 'oppression', 'identity']","['politics', 'oppression', 'identity']","[{'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(93.0), 'coef': 83.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",9,61.22222222222222,46.0,40.0,91.0,"politics, oppression, identity",78.0 (91.000); 79.0 (91.000); 93.0 (83.000); 66.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2022,11,Scandal Era,Loss of Adidas partnership,business,public_controversy,5,Forbes,"reconciliation, vulnerability","['reconciliation', 'vulnerability']","['reconciliation', 'vulnerability']","[{'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}, {'track': np.float64(221.0), 'coef': 40.0}]",7,63.0,65.0,40.0,77.0,"reconciliation, vulnerability",105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 128.0 (65.000); 166.0 (59.000); 178.0 (46.000); 221.0 (40.000)
2022,12,Scandal Era,Media silence begins,personal,neutral,1,--,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2022,12,Scandal Era,Alex Jones podcast appearance (infamous rant),public,chaotic,5,Infowars,"college expulsion, drug propaganda","['college expulsion', 'drug propaganda']","['college expulsion', 'drug propaganda']","[{'track': np.float64(2.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"college expulsion, drug propaganda",2.0 (81.000)
2023,1,Silence Era,Minimal activity,personal,neutral,1,--,"toxicity, idleness, society, alcohol, oblivion, cynicism","['toxicity', 'idleness', 'society', 'alcohol', 'oblivion', 'cynicism']","['toxicity', 'idleness', 'society', 'alcohol', 'oblivion', 'cynicism']","[{'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(98.0), 'coef': 83.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(49.0), 'coef': 76.0}]",4,79.75,80.0,76.0,83.0,"toxicity, idleness, society, alcohol, oblivion, cynicism",96.0 (83.000); 98.0 (83.000); 118.0 (77.000); 49.0 (76.000)
2023,2,Silence Era,Studio rumors,music,neutral,2,Pitckfork,"chaos, fame, consequences","['chaos', 'fame', 'consequences']","['chaos', 'fame', 'consequences']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",19,68.63157894736842,76.0,40.0,91.0,"chaos, fame, consequences",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 109.0 (77.000); 106.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000)
2023,3,Silence Era,Travel and privacy,personal,neutral,1,Guardian,"protection, paranoia","['protection', 'paranoia']","['protection', 'paranoia']","[{'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(145.0), 'coef': 54.0}, {'track': np.float64(179.0), 'coef': 46.0}]",6,62.166666666666664,59.5,46.0,77.0,"protection, paranoia",109.0 (77.000); 114.0 (77.000); 128.0 (65.000); 139.0 (54.000); 145.0 (54.000); 179.0 (46.000)
2023,4,Silence Era,No major events,personal,neutral,1,--,"war, cowardice, politics","['war', 'cowardice', 'politics']","['war', 'cowardice', 'politics']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(93.0), 'coef': 83.0}]",3,86.0,84.0,83.0,91.0,"war, cowardice, politics",79.0 (91.000); 40.0 (84.000); 93.0 (83.000)
