tweet_id,text,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,cleaned_text,emotion,date,time,emotion_clean,Emotion,Valence,Arousal,Emotion_clean,TweetEmotionScore
1209,Iranian youth are leading a revolution against 44 years of dictatorship. The world needs to support them and honor their courage.,366609.0,47839,169686021,ye,kanyewest,32258710.0,iranian youth leading revolution years dictatorship world needs support honor courage,Determination,09.10.2022,04:56:51,determination,determination,70,80,determination,62.680000000000014
1210,We feel soooo much love. So much good energy. So much good will,14295.0,2227,169686021,ye,kanyewest,29792507.0,feel soooo much love much good energy much good,Solidarity,31.12.2018,03:39:50,solidarity,solidarity,25,75,solidarity,8.65
1211,Love to all artist,29036.0,4150,169686021,ye,kanyewest,29337530.0,love artist,Neutral,14.12.2018,05:47:57,neutral,neutral,50,40,neutral,-14.38
1212,In rap we have been developing a brotherhood…,25058.0,7349,169686021,,,,rap developing brotherhood,Outrage,17.02.2016,17:35:59,outrage,outrage,10,95,outrage,19.130000000000003
1213,He’s done miracles on me,0.0,0,169686021,ye,kanyewest,32246662.0,hes done miracles,Sarcasm,02.12.2022,03:14:40,sarcasm,sarcasm,40,50,sarcasm,-11.520000000000001
1214,Kim was trying to fly to Wyoming with a doctor to lock me up like on the movie Get Out because I cried about saving…,0.0,0,169686021,ye,kanyewest,29924466.0,kim trying fly wyoming doctor lock like movie get cried saving,Neutral,21.07.2020,02:40:06,neutral,neutral,50,40,neutral,-14.88
1215,So proud of my baby @kimkardashian,18547.0,8586,169686021,,,,proud baby kimkardashian,Optimism,30.09.2013,22:09:52,optimism,optimism,80,65,optimism,52.629999999999995
1216,My brothers M1 and Dave Chappelle called me to support,67698.0,3728,169686021,ye,kanyewest,32253242.0,brothers dave chappelle called support,Neutral,24.09.2020,23:15:25,neutral,neutral,50,40,neutral,-14.88
1217,Trying to kick me while I’m down,37751.0,6097,169686021,ye,kanyewest,29337530.0,trying kick im,Joy,14.12.2018,04:34:41,joy,joy,90,80,joy,83.72
1218,Let me start by  apologizing for stepping on your release date in the first place …  We were building a bond and wo…,37358.0,5650,169686021,ye,kanyewest,29337530.0,let start apologizing stepping release date first place building bond wo,Neutral,05.09.2018,07:58:10,neutral,neutral,50,40,neutral,-14.88
1219,but you can see at Madison Square Garden that you can stop us,23818.0,9899,169686021,,,,see madison square garden stop us,Frustration,12.02.2016,14:12:13,frustration,frustration,30,75,frustration,13.909999999999998
1220,"I love when people have their own ideas. You don't have to be allowed anymore. Just be. 

Love who you want to love…",56945.0,11814,169686021,ye,kanyewest,29337530.0,love people ideas dont allowed anymore love want love,Joy,25.04.2018,16:31:47,joy,joy,90,80,joy,83.72
1221,we will change the paradigm,58806.0,6474,169686021,ye,kanyewest,30982337.0,change paradigm,Joy,18.09.2020,13:55:58,joy,joy,90,80,joy,82.72
1222,same field,51596.0,5157,169686021,ye,kanyewest,29337530.0,field,Motivation,24.09.2018,00:43:41,motivation,motivation,75,85,motivation,73.63000000000001
1223,Playing the new Nigel Holt album in Paris …  this is the perfect vibe right now!,13507.0,3211,169686021,,,,playing new nigel holt album paris perfect vibe right,Pride,06.03.2016,21:58:00,pride,pride,65,70,pride,45.04
1224,WHEN THE BLACK HEAD OF UNIVERSAL WONT SPEAK TO A BLACK ARTIST ABOUT FREEDOM ... THIS IS AMERICA IN 2020,8294.0,724,169686021,ye,kanyewest,30995640.0,black head universal wont speak black artist freedom america,Confidence,25.09.2020,09:24:11,confidence,confidence,70,60,confidence,35.92000000000001
1225,How the day started 🙃,65631.0,3987,169686021,ye,kanyewest,32253242.0,day started,Inspiration,30.10.2020,23:49:26,inspiration,inspiration,85,75,inspiration,71.27
1226,not for profit is now for purpose,12791.0,1695,169686021,ye,kanyewest,29337530.0,profit purpose,Confidence,27.09.2018,19:48:22,confidence,confidence,70,60,confidence,34.92000000000001
1227,Aaaand like this also 🌊,14452.0,664,169686021,ye,kanyewest,30905763.0,aaaand like also,Anxiety,15.08.2020,04:34:44,anxiety,anxiety,25,70,anxiety,1.4599999999999993
1228,"YZY GAP BEGINS
MOWALOLA JOINS AS YZY GAP DESIGN DIRECTOR
KSG CARTOON MURAKAMI CUDI
JESUS IS KING FILM ON APPLE JAME…",113083.0,20988,169686021,ye,kanyewest,30787527.0,yzy gap begins mowalola joins yzy gap design director ksg cartoon murakami cudi jesus king film apple jame,Pride,26.06.2020,15:31:54,pride,pride,65,70,pride,44.04
1229,Neil Young basically has his own Spotify,19707.0,1057,169686021,ye,kanyewest,31155448.0,neil young basically spotify,Optimism,22.09.2020,13:20:39,optimism,optimism,80,65,optimism,53.129999999999995
1230,My mama was a’ English teacher     I know how to use correct English    But Sometimes I just don’t feel like it aaaand I ain’t got to ⛷,134933.0,13669,169686021,ye,kanyewest,31111511.0,mama english teacher know use correct english sometimes dont feel like aaaand aint got,Joy,22.09.2020,12:38:54,joy,joy,90,80,joy,83.72
1231,I never listened to either diss track that followed but I did hear quotes from both songs after they were released,23129.0,3713,169686021,ye,kanyewest,29337530.0,never listened either diss track followed hear quotes songs released,Joy,05.09.2018,08:36:41,joy,joy,90,80,joy,83.72
1232,the 13th Amendment is slavery in disguise     meaning it never ended    We are the solution that heals,30984.0,4982,169686021,ye,kanyewest,29337530.0,th amendment slavery disguise meaning never ended solution heals,Confidence,30.09.2018,20:00:47,confidence,confidence,70,60,confidence,35.92000000000001
1233,now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,49137.0,10561,169686021,ye,kanyewest,29337530.0,get back positive vibes,Solidarity,25.04.2018,14:46:34,solidarity,solidarity,25,75,solidarity,8.15
1234,#1 in 83 countries 🙌🙌🙌,58876.0,8703,169686021,ye,kanyewest,29337530.0,countries,Joy,06.06.2018,02:47:43,joy,joy,90,80,joy,82.72
1235,I am the head of adidas ... I will bring adidas and puma back together and bring me and jay back together ... all p…,196501.0,26431,169686021,ye,kanyewest,30979830.0,head adidas bring adidas puma back together bring jay back together p,Inspiration,18.09.2020,16:49:10,inspiration,inspiration,85,75,inspiration,71.77
1236,eating dishes served with Gullah Geechee heritage,15458.0,1187,169686021,ye,kanyewest,29337530.0,eating dishes served gullah geechee heritage,Optimism,15.09.2018,00:37:41,optimism,optimism,80,65,optimism,53.129999999999995
1237,Waves  #YE24,0.0,0,169686021,ye,kanyewest,32250202.0,waves ye,Inspiration,02.12.2022,02:46:26,inspiration,inspiration,85,75,inspiration,71.77
1238,The use of Porn destroyed my family but Jesus will heal everything,0.0,0,169686021,ye,kanyewest,32247865.0,use porn destroyed family jesus heal everything,Joy,02.12.2022,03:07:11,joy,joy,90,80,joy,83.72
1239,Artist are founders,109606.0,11899,169686021,ye,kanyewest,30982337.0,artist founders,Gratitude,18.09.2020,04:06:07,gratitude,gratitude,85,55,gratitude,44.51
1240,No artist should ever diss me for clout   Period,52840.0,7624,169686021,ye,kanyewest,29337530.0,artist ever diss clout period,Solidarity,14.12.2018,05:51:21,solidarity,solidarity,25,75,solidarity,8.65
1241,Jaden Smith Cool Tape Volume 3     I was driving this morning and saw this poster           I’m so proud of this ma…,62024.0,6374,169686021,ye,kanyewest,32253242.0,jaden smith cool tape volume driving morning saw poster im proud,Inspiration,18.10.2020,16:13:33,inspiration,inspiration,85,75,inspiration,71.77
1242,BELIEVE WHAT I SAY (snippet),248179.0,49251,169686021,ye,kanyewest,32253242.0,believe say snippet,Neutral,26.09.2020,13:51:48,neutral,neutral,50,40,neutral,-14.88
1243,I’m not putting no more music out till I’m done with my contract with Sony and Universal ...  On God ... in Jesus name ... come and get me ⛷,0.0,0,169686021,ye,kanyewest,30911476.0,im putting music till im done contract sony universal god jesus name come get,Optimism,14.09.2020,23:55:01,optimism,optimism,80,65,optimism,53.129999999999995
1244,Raise confidence and consciousness,47778.0,13309,169686021,ye,kanyewest,29337530.0,raise confidence consciousness,Joy,08.11.2018,17:46:22,joy,joy,90,80,joy,83.22
1245,GOOD LUCK TO MY FAMILY COMMON AND JOHN LEGEND ON THEIR OSCAR NOMINATION!!!!!   SO PROUD OF YOU GUYS!!!!,32509.0,11116,169686021,,,,good luck family common john legend oscar nomination proud guys,Confidence,22.02.2015,22:45:53,confidence,confidence,70,60,confidence,36.92000000000001
1246,I support those who risk their lives to serve and protect us and I support holding people who misuse their power ac…,52937.0,8089,169686021,ye,kanyewest,29337530.0,support risk lives serve protect us support holding people misuse power ac,Admiration,30.10.2018,20:20:22,admiration,admiration,75,55,admiration,34.49
1247,I just had to start with shoes so that I could be economically empowered enough to have a voice.,16967.0,4881,169686021,,,,start shoes could economically empowered enough voice,Inspiration,24.02.2016,18:45:59,inspiration,inspiration,85,75,inspiration,71.77
1248,I’M SO LUCKY,49526.0,31129,169686021,,,,im lucky,Admiration,16.03.2015,17:55:29,admiration,admiration,75,55,admiration,34.49
1249,Michael Jackson Bill Cosby aaaaand wait for it ... R Kelly had documentaries made or were taken down by white media…,0.0,0,169686021,ye,kanyewest,30905719.0,michael jackson bill cosby aaaaand wait r kelly documentaries made taken white media,Anxiety,16.09.2020,12:17:47,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1250,Yeezy is an organization ran by the creative. The creative make the final decisions here.,65742.0,7274,169686021,ye,kanyewest,29337530.0,yeezy organization ran creative creative make final decisions,Joy,12.07.2018,18:36:12,joy,joy,90,80,joy,83.72
1251,I’m hyper focused on the now,88787.0,18737,169686021,ye,kanyewest,29337530.0,im hyper focused,Joy,07.05.2018,18:47:12,joy,joy,90,80,joy,83.22
1252,there was a time when we completely operated without phones.  We're addicted to our phones.,135777.0,30284,169686021,ye,kanyewest,29337530.0,time completely operated without phones addicted phones,Admiration,21.05.2018,19:07:51,admiration,admiration,75,55,admiration,33.99
1253,###hashtag all positive vibes,34026.0,34140,169686021,,,,hashtag positive vibes,Neutral,07.03.2016,17:41:55,neutral,neutral,50,40,neutral,-13.88
1254,Trust god bro    God sees all    Stop the act     Cut the program,26891.0,4289,169686021,ye,kanyewest,29337530.0,trust god bro god sees stop act cut program,Inspiration,14.12.2018,03:22:59,inspiration,inspiration,85,75,inspiration,71.77
1255,Jared Kushner will have done more for peace in the Middle East than anyone in 30 years,59001.0,12470,169686021,ye,kanyewest,30972853.0,jared kushner done peace middle east anyone years,Frustration,15.09.2020,20:55:08,frustration,frustration,30,75,frustration,13.909999999999998
1256,"I thank Demna for using the ""I feel like Pablo"" sweatshirts in his show,",10193.0,2068,169686021,,,,thank demna using feel like pablo sweatshirts show,Anxiety,09.03.2016,23:21:43,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1257,I care about truth.,39101.0,34161,169686021,,,,care truth,Joy,13.03.2016,19:20:20,joy,joy,90,80,joy,83.22
1258,DONDA: WITH CHILD new album and movie this Friday,83649.0,8802,169686021,ye,kanyewest,30914189.0,donda child new album movie friday,Pride,22.07.2020,03:55:04,pride,pride,65,70,pride,44.04
1259,The Japanese way,60257.0,9086,169686021,,,,japanese way,Admiration,28.08.2018,14:10:22,admiration,admiration,75,55,admiration,34.49
1260,we'd be a strategic investor. Not just a VC,14643.0,1344,169686021,ye,kanyewest,29337530.0,wed strategic investor vc,Anxiety,25.04.2018,18:49:27,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1261,THE LAST POST SHOWING THE BOLLORE BOARD WAS MISSING PHOTOS ... HERE GOES EVERYONE ⛷,9889.0,637,169686021,ye,kanyewest,30968064.0,last post showing bollore board missing photos goes everyone,Joy,21.09.2020,18:53:43,joy,joy,90,80,joy,83.72
1262,respect the struggle… respect the hustle… respect the dreams…  respect the movement…,54997.0,51634,169686021,,,,respect struggle respect hustle respect dreams respect movement,Neutral,13.02.2016,08:21:09,neutral,neutral,50,40,neutral,-13.88
1263,I’M NOT RELEASING NOTHING ON GAP TILL I’M ON THE BOARD,48345.0,3854,169686021,ye,kanyewest,31002596.0,im releasing nothing gap till im board,Love,24.09.2020,05:29:50,love,love,90,70,love,70.34000000000002
1264,hey Larry Page I’m down for your help too …,15221.0,4963,169686021,,,,hey larry page im help,Confidence,15.02.2016,05:49:25,confidence,confidence,70,60,confidence,35.92000000000001
1265,DND:WTHCHLD  this friday,0.0,0,169686021,ye,kanyewest,30219346.0,dndwthchld friday,Love,22.07.2020,05:45:33,love,love,90,70,love,70.34000000000002
1266,Croc,31641.0,3582,169686021,ye,kanyewest,29337530.0,croc,Curiosity,12.12.2018,17:55:56,curiosity,curiosity,55,55,curiosity,12.65
1267,Erik Oken and I are @Cartier brothers,14086.0,875,169686021,ye,kanyewest,29368668.0,erik oken cartier brothers,Joy,15.12.2018,08:12:55,joy,joy,90,80,joy,83.72
1268,We should all be on this planet working together,35568.0,8733,169686021,ye,kanyewest,29337530.0,planet working together,Inspiration,14.12.2018,05:06:15,inspiration,inspiration,85,75,inspiration,71.27
1269,Don’t ever speak on 350s,49114.0,11104,169686021,ye,kanyewest,29337530.0,dont ever speak,Solidarity,14.12.2018,02:57:47,solidarity,solidarity,25,75,solidarity,8.15
1270,The world needs a guy like me. The world needs somebody to not be scared and tell his truth.,37927.0,21728,169686021,,,,world needs guy like world needs somebody scared tell truth,Joy,24.02.2016,18:58:04,joy,joy,90,80,joy,83.72
1271,It’s Chance's fault the album not out yet… he really wanted Waves on that Bitch…  we in the lab now...,87061.0,51839,169686021,,,,chances fault album yet really wanted waves bitch lab,Determination,13.02.2016,06:35:39,determination,determination,70,80,determination,62.680000000000014
1272,THESE ARE ALL GOING TO BE MY BEST FRIENDS SOME DAY 😊 UNIVERSAL,18112.0,1014,169686021,ye,kanyewest,30968064.0,going best friends day universal,Inspiration,21.09.2020,18:18:40,inspiration,inspiration,85,75,inspiration,71.77
1273,Because Universal knows I can afford them ⛷,0.0,0,169686021,ye,kanyewest,30904172.0,universal knows afford,Neutral,16.09.2020,12:59:18,neutral,neutral,50,40,neutral,-14.88
1274,Met with Trav at my crib this morning   We expressed ourselves    It’s all love,145844.0,12046,169686021,ye,kanyewest,29460906.0,met trav crib morning expressed love,Inspiration,15.12.2018,18:20:55,inspiration,inspiration,85,75,inspiration,71.77
1275,I hit Trav earlier today    Now he just hit me    More threats,50047.0,6844,169686021,ye,kanyewest,29337530.0,hit trav earlier today hit threats,Admiration,14.12.2018,05:31:27,admiration,admiration,75,55,admiration,34.49
1276,PIEDMONT ROAD NE AND LINDBERGH WAY NE @ 11:30PM    MORELAND AVENUE NE AND EUCLID AVENUE NE @ 12:30AM,4090.0,991,169686021,,,,piedmont road ne lindbergh way ne pm moreland avenue ne euclid avenue ne,Love,04.07.2016,23:55:36,love,love,90,70,love,70.34000000000002
1277,Love everyone,29045.0,6874,169686021,ye,kanyewest,29792507.0,love everyone,Neutral,01.01.2019,20:34:22,neutral,neutral,50,40,neutral,-14.38
1278,DREAM BABY DREAM,17812.0,1785,169686021,ye,kanyewest,30982812.0,dream baby dream,Solidarity,16.09.2020,01:09:59,solidarity,solidarity,25,75,solidarity,8.65
1279,There are some lame fake accounts trying to make Kanye-isms that are not Mark Twain level.,46327.0,21531,169686021,,,,lame fake accounts trying make kanyeisms mark twain level,Joy,24.02.2016,22:52:25,joy,joy,90,80,joy,83.72
1280,Message for Elon from @FairchildGarden,5616.0,501,169686021,ye,kanyewest,29337530.0,message elon fairchildgarden,Gratitude,12.12.2018,17:55:01,gratitude,gratitude,85,55,gratitude,45.01
1281,I’ll let you guys know how this goes ⛷,23725.0,1084,169686021,ye,kanyewest,31006121.0,ill let guys know goes,Calm,16.09.2020,03:48:00,calm,calm,75,25,calm,-8.15
1282,This is the people the culture the dreams the future.,13104.0,5573,169686021,,,,people culture dreams future,Inspiration,22.03.2016,23:16:00,inspiration,inspiration,85,75,inspiration,71.27
1283,oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put whe…,91566.0,13641,169686021,ye,kanyewest,29337530.0,oh way book im writing real time publisher publicist tell put whe,Contemplation,18.04.2018,15:20:54,contemplation,contemplation,50,40,contemplation,-14.88
1284,namaste means the divine in me sees the divine in you.   Namaste - the divine is us,37626.0,8214,169686021,ye,kanyewest,29337530.0,namaste means divine sees divine namaste divine us,Joy,24.09.2018,16:47:00,joy,joy,90,80,joy,83.22
1285,Just so in 2019 you know where I stand,14211.0,1776,169686021,ye,kanyewest,29792507.0,know stand,Joy,01.01.2019,20:31:47,joy,joy,90,80,joy,83.72
1286,lift yourself,41489.0,7238,169686021,,,,lift,Neutral,28.04.2018,18:54:38,neutral,neutral,50,40,neutral,-13.88
1287,If I’m bipolar      This kind of shit can get me ramped,30707.0,4918,169686021,ye,kanyewest,29337530.0,im bipolar kind shit get ramped,Inspiration,14.12.2018,02:59:52,inspiration,inspiration,85,75,inspiration,71.77
1288,my album is 7 songs,277009.0,87248,169686021,ye,kanyewest,29337530.0,album songs,Inspiration,19.04.2018,19:25:13,inspiration,inspiration,85,75,inspiration,70.77
1289,I heard Drake had more bars dissing me that were removed,26787.0,3650,169686021,ye,kanyewest,29337530.0,heard drake bars dissing removed,Neutral,14.12.2018,04:30:13,neutral,neutral,50,40,neutral,-14.88
1290,It’s what I felt   And have been feeling for awhile   All positive   All love,21888.0,2542,169686021,ye,kanyewest,29337530.0,felt feeling awhile positive love,Neutral,14.12.2018,05:11:58,neutral,neutral,50,40,neutral,-14.88
1291,Supermoon YEEZY desert rat campaign shot by Eli Linnetz 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,16767.0,1509,169686021,ye,kanyewest,29337530.0,supermoon yeezy desert rat campaign shot eli linnetz,Neutral,13.06.2018,00:28:16,neutral,neutral,50,40,neutral,-14.88
1292,the century of self           It’s 4 hours long but you’ll get the gist in the first 20 minu…,15383.0,2552,169686021,ye,kanyewest,29337530.0,century self hours long youll get gist first minu,Defiance,21.05.2018,19:10:09,defiance,defiance,40,85,defiance,37.309999999999995
1293,number 1 streamed song this week,47864.0,16684,169686021,,,,number streamed song week,Joy,24.02.2016,23:43:50,joy,joy,90,80,joy,82.72
1294,I can’t be mad at Kanye because he made me famous!  #FACTS,49749.0,33734,169686021,,,,cant mad kanye made famous facts,Optimism,12.02.2016,14:09:37,optimism,optimism,80,65,optimism,54.129999999999995
1295,2020 VISION,64793.0,5546,169686021,ye,kanyewest,30905763.0,vision,Contemplation,12.08.2020,03:05:25,contemplation,contemplation,50,40,contemplation,-14.88
1296,WRITE IN KANYE WEST,111723.0,11486,169686021,ye,kanyewest,32253242.0,write kanye west,Inspiration,18.10.2020,00:39:32,inspiration,inspiration,85,75,inspiration,71.77
1297,The choir arrangement that Kirk orchestrated is the most powerful thing I've heard in my earthly existence.,18718.0,6050,169686021,,,,choir arrangement kirk orchestrated powerful thing ive heard earthly existence,Frustration,10.03.2016,18:17:14,frustration,frustration,30,75,frustration,13.909999999999998
1298,PHILIPPIANS 4 13 I CAN DO ALL THINGS THROUGH CHRIST WHICH STRENGTHENETH ME,16506.0,2519,169686021,ye,kanyewest,31004220.0,philippians things christ strengtheneth,Inspiration,16.09.2020,12:09:38,inspiration,inspiration,85,75,inspiration,71.77
1299,GREATNESS IN THE MAKING,65222.0,5124,169686021,ye,kanyewest,30980574.0,greatness making,Love,18.09.2020,21:03:06,love,love,90,70,love,70.34000000000002
1300,PUSHA-T:  MY NAME IS MY NAME.  COVER 2. OCT 8TH.,4329.0,4130,169686021,,,,pushat name name cover oct th,Sadness,30.08.2013,19:53:28,sadness,sadness,20,40,sadness,-46.440000000000005
1301,Through speech it may be saying simply the word love at the end of a phone call or just saying much love.,16507.0,2162,169686021,ye,kanyewest,29337530.0,speech may saying simply word love end phone call saying much love,Inspiration,30.04.2018,20:57:42,inspiration,inspiration,85,75,inspiration,71.27
1302,FAMOUS VIEWINGS IN HOUSTON STARTING @ 9:30PM    TEXAS AVENUE AND JACKSON STREET    SOUTH MAIN STREET AND FONDREN,7171.0,3068,169686021,,,,famous viewings houston starting pm texas avenue jackson street south main street fondren,Confidence,02.07.2016,02:13:48,confidence,confidence,70,60,confidence,35.92000000000001
1303,To the right it’s on sight    Saint stays to the right bro,22695.0,2687,169686021,ye,kanyewest,29337530.0,right sight saint stays right bro,Contemplation,14.12.2018,03:24:22,contemplation,contemplation,50,40,contemplation,-14.88
1304,have fun,0.0,0,169686021,KANYE WEST,kanyewest,28039855.0,fun,Frustration,20.08.2018,19:31:37,frustration,frustration,30,75,frustration,12.809999999999999
1305,Jay hype,7519.0,2019,169686021,,,,jay hype,Frustration,06.07.2016,02:27:37,frustration,frustration,30,75,frustration,13.309999999999999
1306,fear takes strategy   Unlearn linear thinking   Hit you with these zig zag thoughts,28218.0,5700,169686021,ye,kanyewest,29337530.0,fear takes strategy unlearn linear thinking hit zig zag thoughts,Neutral,25.04.2018,16:48:35,neutral,neutral,50,40,neutral,-14.88
1307,God answers your prayer three ways.   Yes not yet of I have a better plan for you.,70863.0,21735,169686021,ye,kanyewest,29337530.0,god answers prayer three ways yes yet better plan,Admiration,13.12.2018,17:04:15,admiration,admiration,75,55,admiration,34.49
1308,Has anyone at the Grammys ever heard March Madness??? Yes I have a problem with the Grammys.,53021.0,47198,169686021,,,,anyone grammys ever heard march madness yes problem grammys,Neutral,24.02.2016,18:35:01,neutral,neutral,50,40,neutral,-15.88
1309,I forgive everyone from the music industry that is involved with modern day slavery. Vengeance is only the lords.,31331.0,3318,169686021,ye,kanyewest,30995579.0,forgive everyone music industry involved modern day slavery vengeance lords,Calm,16.09.2020,14:22:40,calm,calm,75,25,calm,-8.65
1310,no race religion region or political party can argue with the power of love,77092.0,18591,169686021,ye,kanyewest,29337530.0,race religion region political party argue power love,Inspiration,25.04.2018,16:38:10,inspiration,inspiration,85,75,inspiration,70.77
1311,Me and Nick Knight have been working on this video for 5 months and for creatives it's heartbreaking when something like this happens.,3877.0,4744,169686021,,,,nick knight working video months creatives heartbreaking something like happens,Neutral,09.07.2013,19:52:15,neutral,neutral,50,40,neutral,-14.88
1312,Apple 🍎 and YZY  sounds about right 🚀🚀🚀🚀💜💜💜💜🔮🔮🔮🔮👽👽👽🙋‍♂️,5797.0,704,169686021,ye,kanyewest,29337530.0,apple yzy sounds right,Neutral,20.09.2018,18:08:23,neutral,neutral,50,40,neutral,-14.88
1313,Leaders create leaders,162532.0,49504,169686021,ye,kanyewest,29337530.0,leaders create leaders,Optimism,13.06.2018,18:00:02,optimism,optimism,80,65,optimism,52.629999999999995
1314,what war?  a class war… a war against time…,12046.0,4236,169686021,,,,war class war war time,Humility,09.03.2016,01:02:58,humility,humility,60,85,humility,58.85
1315,I have to tweet page by page     The PDF is not loading on twitter,47784.0,3572,169686021,ye,kanyewest,30995579.0,tweet page page pdf loading twitter,Neutral,16.09.2020,14:38:32,neutral,neutral,50,40,neutral,-14.88
1316,Buying first two rows at Pusha show  got me hot bro,47256.0,8076,169686021,ye,kanyewest,29337530.0,buying first two rows pusha show got hot bro,Gratitude,13.12.2018,21:06:16,gratitude,gratitude,85,55,gratitude,45.01
1317,I forgot to add Daniel Ek,13374.0,2529,169686021,,,,forgot add daniel ek,Optimism,31.07.2016,04:48:32,optimism,optimism,80,65,optimism,53.129999999999995
1318,"Tweet:
@ fitting",12380.0,4074,169686021,,,,tweet fitting,Neutral,08.02.2016,21:10:24,neutral,neutral,50,40,neutral,-14.38
1319,It is so inspiring.  Thank you for existing!,18228.0,5176,169686021,,,,inspiring thank existing,Neutral,27.02.2016,15:27:08,neutral,neutral,50,40,neutral,-15.88
1320,we're at Pitbulls school SLAM,4042.0,429,169686021,ye,kanyewest,29337530.0,pitbulls school slam,Joy,03.10.2018,19:18:23,joy,joy,90,80,joy,83.72
1321,the pure of heart win…,26466.0,23621,169686021,,,,pure heart win,Determination,09.03.2016,01:16:20,determination,determination,70,80,determination,61.680000000000014
1322,"The Y Combinator started companies like Dropbox and Airbnb. For the first time, it cleaned up contracts and made ve…",19770.0,2133,169686021,ye,kanyewest,30982812.0,combinator started companies like dropbox airbnb first time cleaned contracts made,Frustration,16.09.2020,00:01:54,frustration,frustration,30,75,frustration,13.909999999999998
1323,Our brother is lost and confused,31574.0,4393,169686021,ye,kanyewest,29337530.0,brother lost confused,Gratitude,14.12.2018,04:34:10,gratitude,gratitude,85,55,gratitude,44.51
1324,Food tasting at YCA    new menu going yaezeeeeeeeer,10868.0,522,169686021,ye,kanyewest,32253242.0,food tasting yca new menu going yaezeeeeeeeer,Optimism,18.10.2020,19:11:56,optimism,optimism,80,65,optimism,53.129999999999995
1325,Da baby ad lib by the way,90410.0,6674,169686021,ye,kanyewest,30905763.0,da baby ad lib way,Inspiration,12.08.2020,04:04:41,inspiration,inspiration,85,75,inspiration,71.27
1326,give without pride,31447.0,8287,169686021,ye,kanyewest,29337530.0,give without pride,Calm,14.06.2018,12:33:15,calm,calm,75,25,calm,-7.65
1327,"I’d rather someone give me INSIGHT than to EXCITE me 

People always try to get you EXCITED so they can manipulate…",51302.0,11560,169686021,ye,kanyewest,29337530.0,id rather someone give insight excite people always try get excited manipulate,Frustration,22.09.2018,22:20:29,frustration,frustration,30,75,frustration,13.909999999999998
1328,Thank you to everyone who supported our 8th number 1 album  🙌🙌🙌🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥   all love   all great energy…,150860.0,18991,169686021,ye,kanyewest,29337530.0,thank everyone supported th number album love great energy,Contemplation,12.06.2018,01:39:20,contemplation,contemplation,50,40,contemplation,-14.38
1329,Pockets,6440.0,338,169686021,ye,kanyewest,32253242.0,pockets,Neutral,25.09.2020,10:06:13,neutral,neutral,50,40,neutral,-14.23
1330,Why Do Inmates Fight Wildfires for Dollars a Day? The Origins of Prison Slavery in America.,8006.0,1659,169686021,ye,kanyewest,29337530.0,inmates fight wildfires dollars day origins prison slavery america,Optimism,03.10.2018,03:52:21,optimism,optimism,80,65,optimism,54.129999999999995
1331,All positive vibes,106147.0,37761,169686021,ye,kanyewest,29792507.0,positive vibes,Inspiration,29.12.2018,16:36:16,inspiration,inspiration,85,75,inspiration,71.27
1332,EVERYONE AT UNIVERSAL AND VIVENDI PLEASE UNDERSTAND THAT I WILL DO EVERYTHING IN MY LEGAL POWER AND USE MY VOICE UN…,60025.0,6941,169686021,ye,kanyewest,31002360.0,everyone universal vivendi please understand everything legal power use voice un,Admiration,16.09.2020,13:19:53,admiration,admiration,75,55,admiration,34.49
1333,If you wouldn’t invite me to your house then don’t invite me to your show.,24887.0,9886,169686021,,,,wouldnt invite house dont invite show,Neutral,09.03.2016,23:31:02,neutral,neutral,50,40,neutral,-14.38
1334,Godspeed to my brother Jon Wexler ...this man changed the game with our adidas deal and helped to bring adidas to a…,65503.0,4598,169686021,ye,kanyewest,30905763.0,godspeed brother jon wexler man changed game adidas deal helped bring adidas,Determination,02.09.2020,18:28:37,determination,determination,70,80,determination,62.680000000000014
1335,New  Flacko 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,79851.0,19536,169686021,ye,kanyewest,29337530.0,new flacko,Contemplation,25.05.2018,05:02:00,contemplation,contemplation,50,40,contemplation,-14.88
1336,it's not where you take things from.  It's where you take them to,111498.0,34891,169686021,ye,kanyewest,29337530.0,take things take,Joy,19.04.2018,17:22:16,joy,joy,90,80,joy,83.22
1337,Perhaps I should have been more like water today,59963.0,17550,169686021,ye,kanyewest,29337530.0,perhaps like water today,Neutral,14.12.2018,05:10:11,neutral,neutral,50,40,neutral,-14.88
