,album_title,artist,labels,genres,critic_score,user_score,album_length,track_number,track_title,track_length,featured_artists,track_rating,track_rating_count,release_date_clean,year_x,album,year_y,theme,emotions,emotions_clean,avg_valence,avg_arousal,mania_index,depression_index,avg_valence_y,avg_arousal_y,mania_index_y,depression_index_y,track_emo_score,track_emo_score_v2
159,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",13,Moon,02:36,,90,2953,29.08.2021,2021,Donda,2021.0,"['escape', ' longing', ' peace']","['serenity', ' sadness', ' emptiness']","['serenity', 'sadness', 'emptiness']",45.0,53.333333333333336,57.666666666666664,40.33333333333333,45.0,53.333333333333336,57.666666666666664,40.33333333333333,-0.050607407407407136,19.71766666666667
160,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",14,Heaven and Hell,02:25,,84,2732,29.08.2021,2021,Donda,2021.0,"['struggle', ' revelation', ' duality']","['struggle', ' revelation', ' duality']","['struggle', 'revelation', 'duality']",44.729729729729726,61.666666666666664,76.91666666666667,37.958333333333336,44.729729729729726,61.666666666666664,76.91666666666667,37.958333333333336,3.7774424424424398,46.63731348536035
161,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",15,Donda,02:08,,71,2271,29.08.2021,2021,Donda,2021.0,"['memory', ' family', ' legacy']","['grief', ' respect', ' warmth']","['grief', 'respect', 'warmth']",46.486486486486484,61.666666666666664,72.83333333333334,33.5,46.486486486486484,61.666666666666664,72.83333333333334,33.5,4.432755955955955,44.90957057057059
162,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",16,Keep My Spirit Alive,03:41,,79,2626,29.08.2021,2021,Donda,2021.0,"['\xa0endurance', ' faith', ' resilience']","['strength', ' solemnity', ' hope']","['strength', 'solemnity', 'hope']",72.75862068965517,48.333333333333336,59.333333333333336,20.083333333333332,72.75862068965517,48.333333333333336,59.333333333333336,20.083333333333332,1.0793931034482747,22.431216714559383
163,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",17,Jesus Lord,08:58,,85,2709,29.08.2021,2021,Donda,2021.0,[''],[''],[''],50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
164,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",18,New Again,03:03,,74,2586,29.08.2021,2021,Donda,2021.0,"['forgiveness', ' cleansing', ' rebirth']","['joy', ' lightness', ' relief']","['joy', 'lightness', 'relief']",71.41025641025641,65.0,78.91666666666666,20.708333333333332,71.41025641025641,65.0,78.91666666666666,20.708333333333332,21.84970769230769,44.30992788461539
165,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",19,Tell the Vision,01:44,,27,2551,29.08.2021,2021,Donda,2021.0,"['tribute', ' legacy']","['sorrow', ' pride']","['sorrow', 'pride']",77.82608695652173,57.5,73.50000000000001,16.125,77.82608695652173,57.5,73.50000000000001,16.125,9.933886956521738,35.69942934782609
166,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",20,Lord I Need You,02:42,,74,2548,29.08.2021,2021,Donda,2021.0,"['reconciliation', ' vulnerability']","['tenderness', ' longing', ' regret']","['tenderness', 'longing', 'regret']",45.303030303030305,55.0,66.58333333333334,36.625,45.303030303030305,55.0,66.58333333333334,36.625,0.2930121212121218,32.41917282196971
167,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",21,Pure Souls,05:58,,82,2627,29.08.2021,2021,Donda,2021.0,"['positivity', ' redemption', ' acceptance']","['hope', ' calm', ' uplift']","['hope', 'calm', 'uplift']",57.083333333333336,40.0,49.49999999999999,34.75,57.083333333333336,40.0,49.49999999999999,34.75,-1.6769999999999998,3.8729062499999922
168,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",22,Come to Life,05:10,,92,2889,29.08.2021,2021,Donda,2021.0,"['rebirth', ' clarity', ' redemption']","['catharsis', ' longing', ' warmth']","['catharsis', 'longing', 'warmth']",59.11764705882353,56.666666666666664,70.5,26.75,59.11764705882353,56.666666666666664,70.5,26.75,3.8894117647058795,38.912064950980394
169,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",23,No Child Left Behind,02:58,,84,2675,29.08.2021,2021,Donda,2021.0,"[' trust', ' purpose', ' divine plan']","['serenity', ' reassurance']","['serenity', 'reassurance']",63.84615384615385,65.0,77.0,25.75,63.84615384615385,65.0,77.0,25.75,17.18030769230769,48.207115384615385
170,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",24,Jail pt 2,04:57,,69,1790,29.08.2021,2021,,,"['conflict', ' perseverance']","['anger', ' defiance']","['anger', 'defiance']",41.15384615384615,65.0,83.25,33.375,41.15384615384615,65.0,83.25,33.375,5.617523076923077,61.0751358173077
171,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",25,Ok Ok pt 2,03:24,,61,1752,29.08.2021,2021,,,"['retaliation', ' boundaries']","['tension', ' confidence']","['tension', 'confidence']",49.166666666666664,45.0,48.12500000000001,41.06249999999999,49.166666666666664,45.0,48.12500000000001,41.06249999999999,-0.9508500000000006,3.596769531250012
172,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",26,Junya pt 2,03:02,,64,1768,29.08.2021,2021,,,"['ego', ' flexing']","['swagger', ' energy']","['swagger', 'energy']",67.0,62.5,73.125,22.1875,67.0,62.5,73.125,22.1875,14.215750000000003,44.149218749999996
173,Donda,Kanye West,"G.O.O.D., Def Jam","Christian Hip Hop, Experimental Hip Hop, Gospel, Alternative R&B, Trap, Pop Rap",59,72,"1 hour, 48 minutes",27,Jesus Lord pt 2,11:30,,74,1768,29.08.2021,2021,,,"['extended suffering', ' testimony']","['deeper sorrow', ' heavier reverence']","['deeper sorrow', 'heavier reverence']",73.4,62.5,77.125,19.187499999999996,73.4,62.5,77.125,19.187499999999996,17.591270000000005,41.45411875
174,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,1,True Love,02:40,,62,608,24.02.2022,2022,Donda 2,2022.0,"['separation', ' longing', ' co-parenting']","['sadness', ' tenderness', ' regret']","['sadness', 'tenderness', 'regret']",55.166666666666664,50.0,58.08333333333334,32.125,55.166666666666664,50.0,58.08333333333334,32.125,0.0,20.350859375000013
175,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,2,Broken Road,01:40,,55,575,24.02.2022,2022,Donda 2,2022.0,"['struggle', ' redemption', ' surrender']","['exhaustion', ' hope', ' vulnerability']","['exhaustion', 'hope', 'vulnerability']",82.09302325581395,71.66666666666667,94.66666666666667,11.916666666666666,82.09302325581395,71.66666666666667,94.66666666666667,11.916666666666666,52.703007751937996,44.51399870801034
176,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,3,Get Lost,02:35,,34,571,24.02.2022,2022,Donda 2,2022.0,"['heartbreak', ' rumination']","['confusion', ' sadness', ' fixation']","['confusion', 'sadness', 'fixation']",39.39393939393939,55.0,62.5,43.33333333333333,39.39393939393939,55.0,62.5,43.33333333333333,-0.5452121212121216,25.509280303030312
177,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,4,Too Easy,02:58,,49,565,24.02.2022,2022,Donda 2,2022.0,"['confidence', ' ego', ' detachment']","['smugness', ' calm', ' control']","['smugness', 'calm', 'control']",62.758620689655174,48.333333333333336,58.166666666666664,27.66666666666666,62.758620689655174,48.333333333333336,58.166666666666664,27.66666666666666,0.5242911877394631,19.73071360153257
178,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,5,Flowers,02:51,,53,562,24.02.2022,2022,,,"['\xa0affection', ' reconciliation']","['\xa0affection', ' reconciliation']","['affection', 'reconciliation']",52.5,55.0,72.87500000000001,34.4375,52.5,55.0,72.87500000000001,34.4375,1.4382500000000005,37.357675781250016
179,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,6,Security,02:16,,54,571,24.02.2022,2022,Donda 2,2022.0,"['protection', ' paranoia']","['tension', ' vigilance']","['tension', 'vigilance']",45.27777777777778,45.0,49.875,45.18749999999999,45.27777777777778,45.0,49.875,45.18749999999999,-1.4179166666666667,3.288717447916672
180,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,7,We Did It Kid,02:48,,62,560,24.02.2022,2022,Donda 2,2022.0,"['triumph', ' celebration']","['joy', ' pride', ' excitement']","['joy', 'pride', 'excitement']",79.07894736842105,63.333333333333336,81.74999999999999,15.041666666666668,79.07894736842105,63.333333333333336,81.74999999999999,15.041666666666668,22.996031189083833,39.48761056286549
181,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,8,Pablo,02:34,,60,566,24.02.2022,2022,Donda 2,2022.0,"['chaos', ' identity', ' fame']","['anxiety', ' confusion', ' bravado']","['anxiety', 'confusion', 'bravado']",34.09090909090909,73.33333333333333,90.0,40.833333333333336,34.09090909090909,73.33333333333333,90.0,40.833333333333336,11.861629629629626,72.13169191919192
182,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,9,Louie Bags,03:13,,39,550,24.02.2022,2022,,,"['betrayal', ' luxury', ' resentment']","['anger', ' frustration', ' detachment']","['anger', 'frustration', 'detachment']",34.516129032258064,51.666666666666664,64.66666666666666,48.08333333333333,34.516129032258064,51.666666666666664,64.66666666666666,48.08333333333333,-0.6008410991636791,23.865683467741928
183,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,10,Happy,04:45,,49,542,24.02.2022,2022,,,"['love', ' stability', ' renewal']","['joy', ' peace', ' gratitude']","['joy', 'peace', 'gratitude']",79.02439024390245,68.33333333333333,94.16666666666667,21.166666666666668,79.02439024390245,68.33333333333333,94.16666666666667,21.166666666666668,37.26563902439023,45.13368563685637
184,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,11,Sci Fi,04:00,,47,536,24.02.2022,2022,,,"['surreal love', ' obsession']","['fascination', ' unease', ' longing']","['fascination', 'unease', 'longing']",45.39473684210526,63.333333333333336,77.08333333333334,37.70833333333333,45.39473684210526,63.333333333333336,77.08333333333334,37.70833333333333,5.542994152046786,47.75375776681288
185,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,12,Selfish,01:39,,44,522,24.02.2022,2022,,,"['heartbreak', ' attachment', ' regret']","['sadness', ' yearning', ' vulnerabilit']","['sadness', 'yearning', 'vulnerabilit']",70.29411764705883,56.666666666666664,68.16666666666666,23.25,70.29411764705883,56.666666666666664,68.16666666666666,23.25,6.347109368191719,34.282885212418286
186,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,13,Lord Lift Me Up,02:09,,46,532,24.02.2022,2022,,,"['rescue', ' faith', ' surrender']","['desperation', ' hope', ' relief']","['desperation', 'hope', 'relief']",40.55555555555556,60.0,75.66666666666667,35.5,40.55555555555556,60.0,75.66666666666667,35.5,1.2332444444444461,48.12711111111111
187,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,14,City of Gods,04:16,,69,572,24.02.2022,2022,,,"['triumph', ' legacy', ' struggle']","['pride', ' intensity', ' grief']","['pride', 'intensity', 'grief']",46.40625,53.333333333333336,62.583333333333336,44.04166666666667,46.40625,53.333333333333336,62.583333333333336,44.04166666666667,0.07815046296296332,20.75308268229167
188,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,15,First Time in a Long Time,03:04,,50,536,24.02.2022,2022,,,"['reconnection', ' healing']","['tenderness', ' hesitation', ' hope']","['tenderness', 'hesitation', 'hope']",65.35714285714286,46.666666666666664,56.833333333333336,26.91666666666666,65.35714285714286,46.666666666666664,56.833333333333336,26.91666666666666,1.0819576719576727,17.038511904761908
189,Donda 2,Kanye West,No Label,"Trap, Experimental Hip Hop, Pop Rap, Alternative R&B, Contemporary R&B",46,33,47 minutes,16,Eazy,03:54,,56,502,24.02.2022,2022,,,"['conflict', ' ego', ' retaliation']","['aggression', ' bitterness', ' defiance']","['aggression', 'bitterness', 'defiance']",36.71052631578947,63.333333333333336,80.08333333333333,39.958333333333336,36.71052631578947,63.333333333333336,80.08333333333333,39.958333333333336,1.8972959064327488,53.43923802997075
190,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,1,STARS,01:55,,70,4085,10.02.2024,2024,,,"['ambition', ' destiny', ' ego']","['pride', ' confidence', ' wonder']","['pride', 'confidence', 'wonder']",66.55172413793103,48.333333333333336,58.666666666666664,28.583333333333332,66.55172413793103,48.333333333333336,58.666666666666664,28.583333333333332,0.7111254150702416,17.83508836206897
191,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,2,KEYS TO MY LIFE,02:54,,56,3922,10.02.2024,2024,,,"['reflection', ' struggle', ' identity']","['pain', ' nostalgia', ' introspection']","['pain', 'nostalgia', 'introspection']",73.24324324324324,61.666666666666664,76.00000000000001,20.083333333333332,73.24324324324324,61.666666666666664,76.00000000000001,20.083333333333332,15.72334254254254,40.99820570570571
192,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,3,PAID,03:15,,57,3978,10.02.2024,2024,,,"['success', ' hustle', ' self-worth']","['confidence', ' hunger', ' excitement']","['confidence', 'hunger', 'excitement']",49.354838709677416,51.666666666666664,62.83333333333333,40.24999999999999,49.354838709677416,51.666666666666664,62.83333333333333,40.24999999999999,0.07447933094384668,21.837480062724012
193,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,4,TALKING,03:05,,56,3967,10.02.2024,2024,,,"['conflict', ' reputation', ' pressure']","['irritation', ' tension', ' defiance']","['irritation', 'tension', 'defiance']",53.23529411764706,56.666666666666664,65.0,31.75,53.23529411764706,56.666666666666664,65.0,31.75,2.4558745098039196,32.11736887254902
194,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,5,BACK TO ME,04:55,,66,4051,10.02.2024,2024,,,"['heartbreak', ' longing', ' regret']","['sadness', ' yearning', ' vulnerability']","['sadness', 'yearning', 'vulnerability']",74.44444444444444,75.0,93.33333333333333,18.749999999999996,74.44444444444444,75.0,93.33333333333333,18.749999999999996,55.351111111111116,50.97361111111111
195,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,6,HOODRAT,03:42,,40,4026,10.02.2024,2024,,,"['environment', ' survival', ' identity']","['grit', ' nostalgia', ' confidence']","['grit', 'nostalgia', 'confidence']",53.0,50.0,53.833333333333336,36.58333333333333,53.0,50.0,53.833333333333336,36.58333333333333,0.0,13.722187500000008
196,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,7,DO IT,03:45,,64,3905,10.02.2024,2024,,,"['ambition', ' proof', ' determination']","['drive', ' intensity', ' focus']","['drive', 'intensity', 'focus']",46.0,41.666666666666664,48.83333333333333,48.75,46.0,41.666666666666664,48.83333333333333,48.75,-3.0242370370370386,-3.0998263888888946
197,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,8,PAPERWORK,02:25,,53,3886,10.02.2024,2024,,,"['business', ' power', ' responsibility']","['stress', ' control', ' seriousness']","['stress', 'control', 'seriousness']",42.36842105263158,63.333333333333336,80.16666666666667,38.41666666666666,42.36842105263158,63.333333333333336,80.16666666666667,38.41666666666666,4.33120935672515,52.045058845029246
198,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,9,BURN,01:51,,81,4198,10.02.2024,2024,,,"['anger', ' conflict', ' release']","['rage', ' tension', ' catharsis']","['rage', 'tension', 'catharsis']",40.357142857142854,70.0,88.58333333333333,32.458333333333336,40.357142857142854,70.0,88.58333333333333,32.458333333333336,11.840400000000002,65.6415550595238
199,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,10,FUK SUMN,03:29,,66,3993,10.02.2024,2024,,,"['chaos', ' rebellion', ' energy']","['aggression', ' thrill', ' recklessness']","['aggression', 'thrill', 'recklessness']",60.23255813953488,71.66666666666667,93.16666666666666,22.416666666666664,60.23255813953488,71.66666666666667,93.16666666666666,22.416666666666664,31.857376744186055,56.16894056847544
200,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,11,VULTURES,04:36,,45,3978,10.02.2024,2024,,,"['exploitation', ' fame', ' survival']","['paranoia', ' anger', ' defiance']","['paranoia', 'anger', 'defiance']",31.585365853658537,68.33333333333333,89.25,39.958333333333336,31.585365853658537,68.33333333333333,89.25,39.958333333333336,3.6993288166214966,69.84603103827914
201,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,12,CARNIVAL,04:24,,62,4172,10.02.2024,2024,,,"['chaos', ' spectacle', ' ego']","['excitement', ' madness', ' adrenaline']","['excitement', 'madness', 'adrenaline']",74.42857142857143,58.333333333333336,77.58333333333333,30.875000000000004,74.42857142857143,58.333333333333336,77.58333333333333,30.875000000000004,9.763935449735454,37.060901537698406
202,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,13,BEG FORGIVENESS,06:09,,57,3851,10.02.2024,2024,,,"['guilt', ' redemption', ' remorse']","['regret', ' sorrow', ' vulnerability']","['regret', 'sorrow', 'vulnerability']",69.64285714285714,70.0,89.25,22.708333333333332,69.64285714285714,70.0,89.25,22.708333333333332,34.06158095238096,50.080453869047616
203,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,14,GOOD (DON'T DIE),03:19,,65,3451,10.02.2024,2024,,,"['struggle', ' hope', ' survival']","['fear', ' determination', ' uplift']","['fear', 'determination', 'uplift']",25.142857142857142,58.333333333333336,72.83333333333334,51.5,25.142857142857142,58.333333333333336,72.83333333333334,51.5,-3.2184042328042324,38.255888888888904
204,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,15,PROBLEMATIC,03:14,,59,3837,10.02.2024,2024,,,"['self-awareness', ' controversy', ' ego']","['frustration', ' boldness', ' irony']","['frustration', 'boldness', 'irony']",71.94444444444444,60.0,73.16666666666669,19.916666666666664,71.94444444444444,60.0,73.16666666666669,19.916666666666664,12.073466666666668,40.17684027777778
205,VULTURES 1,¥$,YZY,"Pop Rap, Trap, Alternative R&B, Hip House, Experimental Hip Hop",43,46,55 minutes,16,KING,02:36,,44,3862,10.02.2024,2024,,,"['\xa0dominance', ' legacy', ' power']","['pride', ' confidence', ' authority']","['pride', 'confidence', 'authority']",46.25,40.0,48.83333333333333,49.25,46.25,40.0,48.83333333333333,49.25,-4.086333333333333,-4.657552083333338
206,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,1,SLIDE,03:18,,65,3171,03.08.2024,2024,,,"['\xa0temptation', ' recklessness', ' thrill']","['excitement', ' tension', ' seduction']","['excitement', 'tension', 'seduction']",67.36842105263158,63.333333333333336,74.33333333333333,23.0,67.36842105263158,63.333333333333336,74.33333333333333,23.0,15.865462768031191,44.78257309941521
207,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,2,TIME MOVING SLOW,02:39,,46,3013,03.08.2024,2024,,,"['despair', ' stagnation', ' numbness']","['\xa0sadness', ' emptiness', ' fatigue']","['sadness', 'emptiness', 'fatigue']",54.84848484848485,55.0,62.66666666666667,34.25,54.84848484848485,55.0,62.66666666666667,34.25,1.6959515151515157,26.12191856060607
208,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,3,FIELD TRIP,02:47,,61,3146,03.08.2024,2024,,,"['exploration', ' escape', ' adventure']","['curiosity', ' excitement', ' lightness']","['curiosity', 'excitement', 'lightness']",72.56410256410257,65.0,79.66666666666667,17.75,72.56410256410257,65.0,79.66666666666667,17.75,22.913107692307698,43.46858974358974
209,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,4,FRIED,02:59,,46,3041,03.08.2024,2024,,,"['\xa0burnout', ' overload', ' chaos']","['exhaustion', ' confusion', ' haze']","['exhaustion', 'confusion', 'haze']",44.35897435897436,65.0,87.33333333333331,38.58333333333333,44.35897435897436,65.0,87.33333333333331,38.58333333333333,7.185230769230769,60.20056891025639
210,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,5,ISABELLA,00:08,,16,1908,03.08.2024,2024,,,"['desire', ' fantasy', ' obsession']","['longing', ' intrigue', ' tension']","['longing', 'intrigue', 'tension']",34.714285714285715,58.333333333333336,69.08333333333334,45.95833333333333,34.714285714285715,58.333333333333336,69.08333333333334,45.95833333333333,-0.9893809523809514,34.330165426587314
211,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,6,PROMOTION,02:38,,55,2981,03.08.2024,2024,,,"['ambition', ' validation', ' progress']","['\xa0pride', ' relief', ' motivation']","['pride', 'relief', 'motivation']",48.38235294117647,56.666666666666664,66.58333333333334,35.375,48.38235294117647,56.666666666666664,66.58333333333334,35.375,1.4538605664488007,33.02965308415033
212,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,7,HUSBAND,02:17,,24,2991,03.08.2024,2024,,,"['responsibility', ' loyalty', ' maturity']","['devotion', ' pressure', ' warmth']","['devotion', 'pressure', 'warmth']",58.57142857142857,58.333333333333336,73.33333333333334,24.583333333333336,58.57142857142857,58.333333333333336,73.33333333333334,24.583333333333336,5.471746031746035,44.70523313492065
213,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,8,LIFESTYLE,03:23,,40,2912,03.08.2024,2024,,,"['fame', ' excess', ' identity']","['thrill', ' emptiness', ' confidence']","['thrill', 'emptiness', 'confidence']",61.029411764705884,56.666666666666664,70.25,35.625,61.029411764705884,56.666666666666664,70.25,35.625,4.0697071895424815,30.790666973039208
214,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,9,FOREVER,02:15,,36,2840,03.08.2024,2024,,,"['love', ' eternity', ' commitment']","['\xa0hope', ' warmth', ' longing']","['hope', 'warmth', 'longing']",58.125,53.333333333333336,66.33333333333333,27.166666666666668,58.125,53.333333333333336,66.33333333333333,27.166666666666668,1.320629629629631,32.86588541666666
215,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,10,BOMB,02:31,,18,3243,03.08.2024,2024,,,"['\xa0danger', ' impact', ' unpredictability']","['fear', ' adrenaline', ' intensity']","['fear', 'adrenaline', 'intensity']",48.55263157894737,63.333333333333336,86.91666666666666,43.708333333333336,48.55263157894737,63.333333333333336,86.91666666666666,43.708333333333336,7.0320920077972735,52.39173656798244
216,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,11,RIVER,04:07,,63,3025,03.08.2024,2024,,,"['\xa0cleansing', ' surrender', ' emotion']","['sadness', ' peace', ' flow']","['sadness', 'peace', 'flow']",41.935483870967744,51.666666666666664,57.50000000000001,43.33333333333333,41.935483870967744,51.666666666666664,57.50000000000001,43.33333333333333,-0.26017682198327335,17.427307347670258
217,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,12,530,04:50,,47,3021,03.08.2024,2024,,,"['confusion', ' heartbreak', ' numbness']","['\xa0isolation', ' despair', ' emptiness']","['isolation', 'despair', 'emptiness']",36.76470588235294,56.666666666666664,72.16666666666667,45.416666666666664,36.76470588235294,56.666666666666664,72.16666666666667,45.416666666666664,-0.8442457516339869,36.02547017973856
218,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,13,DEAD,04:23,,44,2876,03.08.2024,2024,,,"['emotional collapse', ' burnout']","['\xa0numbness', ' defeat', ' darkness']","['numbness', 'defeat', 'darkness']",18.333333333333332,45.0,59.24999999999999,64.95833333333333,18.333333333333332,45.0,59.24999999999999,64.95833333333333,-4.389933333333333,6.6057447916666625
219,VULTURES 2,¥$,YZY,"Pop Rap, Trap, Alternative R&B",40,28,49 minutes,14,FOREVER ROLLING,03:17,,47,2849,03.08.2024,2024,,,"['grind', ' persistence', ' momentum']","['\xa0focus', ' determination', ' calm']","['focus', 'determination', 'calm']",56.25,46.666666666666664,53.25000000000001,31.458333333333332,56.25,46.666666666666664,53.25000000000001,31.458333333333332,0.16962592592592574,14.04561111111112
